id,application_area,web_surface,meal_production_step,form_key,source_type,source_file,source_path,context,message_key,message_en,message_fr,message_nl,notes,duplicate_group,duplicate_count
UFM-0129,all,form view,,,web app code,src/web/react/features/lineItems/components/SubgroupOpenStackRenderer.tsx,line 195,nested property aria-label,src/web/react/features/lineItems/components/SubgroupOpenStackRenderer.tsx:195:25,{expr1} {expr2},,,Extracted from web app UI code; review if this surface is still active.,D200,2
UFM-0130,all,form view,,,web app code,src/web/react/features/lineItems/components/SubgroupOverlayPortal.tsx,line 1092,missing system-string fallback,src/web/react/features/lineItems/components/SubgroupOverlayPortal.tsx:1092:79,Yes,,,Extracted from web app UI code; review if this surface is still active.,D029,17
UFM-0131,all,form view,,,web app code,src/web/react/features/lineItems/components/SubgroupOverlayPortal.tsx,line 1093,missing system-string fallback,src/web/react/features/lineItems/components/SubgroupOverlayPortal.tsx:1093:78,No,,,Extracted from web app UI code; review if this surface is still active.,D030,16
UFM-0132,all,form view,,,web app code,src/web/react/features/lineItems/components/SubgroupOverlayPortal.tsx,line 1828,missing system-string fallback,src/web/react/features/lineItems/components/SubgroupOverlayPortal.tsx:1828:69,Yes,,,Extracted from web app UI code; review if this surface is still active.,D029,17
UFM-0133,all,form view,,,web app code,src/web/react/features/lineItems/components/SubgroupOverlayPortal.tsx,line 1829,missing system-string fallback,src/web/react/features/lineItems/components/SubgroupOverlayPortal.tsx:1829:68,No,,,Extracted from web app UI code; review if this surface is still active.,D030,16
UFM-0134,all,form view,,,web app code,src/web/react/features/lineItems/components/SubgroupOverlayPortal.tsx,line 2577,JSX text,src/web/react/features/lineItems/components/SubgroupOverlayPortal.tsx:2577:36,No items yet. Use “Add line(s)” to start.,,,Extracted from web app UI code; review if this surface is still active.,,
UFM-0135,all,form view,,,web app code,src/web/react/features/lineItems/components/SubgroupOverlayPortal.tsx,line 503,JSX text,src/web/react/features/lineItems/components/SubgroupOverlayPortal.tsx:503:13,Add line,,,Extracted from web app UI code; review if this surface is still active.,D019,2
UFM-0136,all,form view,,,web app code,src/web/react/features/lineItems/components/SubgroupOverlayPortal.tsx,line 934,JSX text,src/web/react/features/lineItems/components/SubgroupOverlayPortal.tsx:934:15,Unable to load subgroup editor (missing group/subgroup configuration for,,,Extracted from web app UI code; review if this surface is still active.,,
UFM-0137,all,form view,,,web app code,src/web/react/features/lineItems/domain/rowFlowDisplayValue.ts,line 135,missing system-string fallback,src/web/react/features/lineItems/domain/rowFlowDisplayValue.ts:135:57,Yes,,,Extracted from web app UI code; review if this surface is still active.,D029,17
UFM-0138,all,form view,,,web app code,src/web/react/features/lineItems/domain/rowFlowDisplayValue.ts,line 135,missing system-string fallback,src/web/react/features/lineItems/domain/rowFlowDisplayValue.ts:135:102,No,,,Extracted from web app UI code; review if this surface is still active.,D030,16
UFM-0139,all,form view,,,web app code,src/web/react/features/lineItems/domain/rowFlowDisplayValue.ts,line 191,missing system-string fallback,src/web/react/features/lineItems/domain/rowFlowDisplayValue.ts:191:67,Yes,,,Extracted from web app UI code; review if this surface is still active.,D029,17
UFM-0140,all,form view,,,web app code,src/web/react/features/lineItems/domain/rowFlowDisplayValue.ts,line 191,missing system-string fallback,src/web/react/features/lineItems/domain/rowFlowDisplayValue.ts:191:112,No,,,Extracted from web app UI code; review if this surface is still active.,D030,16
UFM-0141,all,form view,,,web app code,src/web/react/features/lineItems/domain/sourceFirstPresentationEntries.ts,line 93,missing system-string fallback,src/web/react/features/lineItems/domain/sourceFirstPresentationEntries.ts:93:51,No records are available.,,,Extracted from web app UI code; review if this surface is still active.,,
UFM-0142,all,form view,,,web app code,src/web/react/features/lineItems/hooks/useFormLineItemRows.ts,line 712,missing system-string fallback,src/web/react/features/lineItems/hooks/useFormLineItemRows.ts:712:56,OK,,,Extracted from web app UI code; review if this surface is still active.,D008,35
UFM-0143,all,form view,,,web app code,src/web/react/features/lineItems/hooks/useRowFlowActionController.tsx,line 453,missing system-string fallback,src/web/react/features/lineItems/hooks/useRowFlowActionController.tsx:453:115,Confirm,,,Extracted from web app UI code; review if this surface is still active.,D183,14
UFM-0144,all,form view,,,web app code,src/web/react/features/lineItems/hooks/useRowFlowActionController.tsx,line 455,missing system-string fallback,src/web/react/features/lineItems/hooks/useRowFlowActionController.tsx:455:116,OK,,,Extracted from web app UI code; review if this surface is still active.,D008,35
UFM-0145,all,form view,,,web app code,src/web/react/features/lineItems/hooks/useRowFlowActionController.tsx,line 471,missing system-string fallback,src/web/react/features/lineItems/hooks/useRowFlowActionController.tsx:471:115,Confirm,,,Extracted from web app UI code; review if this surface is still active.,D183,14
UFM-0146,all,form view,,,web app code,src/web/react/features/lineItems/hooks/useRowFlowActionController.tsx,line 473,missing system-string fallback,src/web/react/features/lineItems/hooks/useRowFlowActionController.tsx:473:116,OK,,,Extracted from web app UI code; review if this surface is still active.,D008,35
UFM-0147,all,form view,,,web app code,src/web/react/features/lineItems/hooks/useStepDataSourceOutputSync.ts,line 701,missing system-string fallback,src/web/react/features/lineItems/hooks/useStepDataSourceOutputSync.ts:701:67,Notice,,,Extracted from web app UI code; review if this surface is still active.,D184,11
UFM-0148,all,form view,,,web app code,src/web/react/features/lineItems/hooks/useStepDataSourceOutputSync.ts,line 760,missing system-string fallback,src/web/react/features/lineItems/hooks/useStepDataSourceOutputSync.ts:760:59,Notice,,,Extracted from web app UI code; review if this surface is still active.,D184,11
UFM-0149,all,form view,,,web app code,src/web/react/features/lineItems/hooks/useStepDataSourceOutputSync.ts,line 762,missing system-string fallback,src/web/react/features/lineItems/hooks/useStepDataSourceOutputSync.ts:762:62,OK,,,Extracted from web app UI code; review if this surface is still active.,D008,35
UFM-0150,all,form view,,,web app code,src/web/react/features/lineItems/hooks/useStepDataSourceOutputSync.ts,line 837,missing system-string fallback,src/web/react/features/lineItems/hooks/useStepDataSourceOutputSync.ts:837:55,Notice,,,Extracted from web app UI code; review if this surface is still active.,D184,11
UFM-0151,all,form view,,,web app code,src/web/react/features/lineItems/hooks/useStepDataSourceOutputSync.ts,line 839,missing system-string fallback,src/web/react/features/lineItems/hooks/useStepDataSourceOutputSync.ts:839:58,OK,,,Extracted from web app UI code; review if this surface is still active.,D008,35
UFM-0152,all,form view,,,web app code,src/web/react/features/steps/components/StepsBar.tsx,line 114,nested property title,src/web/react/features/steps/components/StepsBar.tsx:114:38,Locked,,,Extracted from web app UI code; review if this surface is still active.,D016,3
UFM-0153,all,form view,,,web app code,src/web/react/features/steps/components/StepsBar.tsx,line 114,nested property title,src/web/react/features/steps/components/StepsBar.tsx:114:57,Valid,,,Extracted from web app UI code; review if this surface is still active.,,
UFM-0154,all,form view,,,web app code,src/web/react/features/steps/components/StepsBar.tsx,line 114,nested property title,src/web/react/features/steps/components/StepsBar.tsx:114:78,Needs attention,,,Extracted from web app UI code; review if this surface is still active.,D018,3
UFM-0155,all,form view,,,web app code,src/web/react/features/steps/components/StepsBar.tsx,line 114,nested property title,src/web/react/features/steps/components/StepsBar.tsx:114:98,Available,,,Extracted from web app UI code; review if this surface is still active.,D091,2
UFM-0156,all,form view,,,web app code,src/web/react/features/steps/components/StepsBar.tsx,line 45,JSX aria-label,src/web/react/features/steps/components/StepsBar.tsx:45:18,Steps,,,Extracted from web app UI code; review if this surface is still active.,,
UFM-0157,all,form view,,,web app code,src/web/react/features/steps/domain/guidedUiState.ts,line 54,missing system-string fallback,src/web/react/features/steps/domain/guidedUiState.ts:54:44,Back,,,Extracted from web app UI code; review if this surface is still active.,D023,12
UFM-0158,all,form view,,,web app code,src/web/react/features/steps/domain/guidedUiState.ts,line 60,missing system-string fallback,src/web/react/features/steps/domain/guidedUiState.ts:60:46,Next,,,Extracted from web app UI code; review if this surface is still active.,D036,4
UFM-0159,all,form view,,,web app code,src/web/react/features/uploads/components/LineFileUploadListQuestion.tsx,line 122,missing system-string fallback,src/web/react/features/uploads/components/LineFileUploadListQuestion.tsx:122:47,Max ({max}),,,Extracted from web app UI code; review if this surface is still active.,,
UFM-0160,all,form view,,,web app code,src/web/react/features/uploads/components/LineFileUploadQuestion.tsx,line 214,nested property aria-label,src/web/react/features/uploads/components/LineFileUploadQuestion.tsx:214:23,{expr1} {expr2} {expr3},,,Extracted from web app UI code; review if this surface is still active.,D203,3
UFM-0161,all,form view,,,web app code,src/web/react/features/uploads/components/LineFileUploadTableControl.tsx,line 183,nested property aria-label,src/web/react/features/uploads/components/LineFileUploadTableControl.tsx:183:23,{expr1} {expr2} {expr3},,,Extracted from web app UI code; review if this surface is still active.,D203,3
UFM-0162,all,form view,,,web app code,src/web/react/features/uploads/components/TopFileUploadQuestion.tsx,line 209,nested property aria-label,src/web/react/features/uploads/components/TopFileUploadQuestion.tsx:209:23,{expr1} {expr2} {expr3},,,Extracted from web app UI code; review if this surface is still active.,D203,3
UFM-0163,all,form view,,,web app code,src/web/react/features/uploads/hooks/useFormFileUploadHandlers.ts,line 135,missing system-string fallback,src/web/react/features/uploads/hooks/useFormFileUploadHandlers.ts:135:52,OK,,,Extracted from web app UI code; review if this surface is still active.,D008,35
UFM-0164,all,list view,,,system string,src/web/systemStrings.json,$.list.advancedSearch,System UI string list.advancedSearch,list.advancedSearch,Advanced search,,,,,
UFM-0165,all,list view,,,system string,src/web/systemStrings.json,$.list.any,System UI string list.any,list.any,Any,,,,,
UFM-0166,all,list view,,,system string,src/web/systemStrings.json,$.list.asc,System UI string list.asc,list.asc,Asc,,,,,
UFM-0167,all,list view,,,system string,src/web/systemStrings.json,$.list.clearSearch,System UI string list.clearSearch,list.clearSearch,Clear,,,,D033,3
UFM-0168,all,list view,,,system string,src/web/systemStrings.json,$.list.desc,System UI string list.desc,list.desc,Desc,,,,,
UFM-0169,all,list view,,,system string,src/web/systemStrings.json,$.list.legend.check,System UI string list.legend.check,list.legend.check,OK,,,,D008,35
UFM-0170,all,list view,,,system string,src/web/systemStrings.json,$.list.legend.copy,System UI string list.legend.copy,list.legend.copy,Copy,,,,D039,5
UFM-0171,all,list view,,,system string,src/web/systemStrings.json,$.list.legend.edit,System UI string list.legend.edit,list.legend.edit,Edit,,,,D011,7
UFM-0172,all,list view,,,system string,src/web/systemStrings.json,$.list.legend.error,System UI string list.legend.error,list.legend.error,Error,,,,D038,2
UFM-0173,all,list view,,,system string,src/web/systemStrings.json,$.list.legend.external,System UI string list.legend.external,list.legend.external,External link,,,,,
UFM-0174,all,list view,,,system string,src/web/systemStrings.json,$.list.legend.info,System UI string list.legend.info,list.legend.info,Info,,,,D020,2
UFM-0175,all,list view,,,system string,src/web/systemStrings.json,$.list.legend.lock,System UI string list.legend.lock,list.legend.lock,Locked,,,,D016,3
UFM-0176,all,list view,,,system string,src/web/systemStrings.json,$.list.legend.title,System UI string list.legend.title,list.legend.title,Legend,,,,,
UFM-0177,all,list view,,,system string,src/web/systemStrings.json,$.list.legend.view,System UI string list.legend.view,list.legend.view,View,,,,D012,12
UFM-0178,all,list view,,,system string,src/web/systemStrings.json,$.list.legend.warning,System UI string list.legend.warning,list.legend.warning,Warning,,,,D037,3
UFM-0179,all,list view,,,system string,src/web/systemStrings.json,$.list.loadingMore,System UI string list.loadingMore,list.loadingMore,Loading more…,,,,,
UFM-0180,all,list view,,,system string,src/web/systemStrings.json,$.list.meta.createdAt,System UI string list.meta.createdAt,list.meta.createdAt,Created,,,,,
UFM-0181,all,list view,,,system string,src/web/systemStrings.json,$.list.meta.pdfUrl,System UI string list.meta.pdfUrl,list.meta.pdfUrl,PDF URL,,,,,
UFM-0182,all,list view,,,system string,src/web/systemStrings.json,$.list.meta.status,System UI string list.meta.status,list.meta.status,Status,,,,D035,2
UFM-0183,all,list view,,,system string,src/web/systemStrings.json,$.list.meta.updatedAt,System UI string list.meta.updatedAt,list.meta.updatedAt,Updated,,,,D034,2
UFM-0184,all,list view,,,system string,src/web/systemStrings.json,$.list.next,System UI string list.next,list.next,Next,,,,D036,4
UFM-0185,all,list view,,,system string,src/web/systemStrings.json,$.list.noRecords,System UI string list.noRecords,list.noRecords,No records found.,,,,,
UFM-0186,all,list view,,,system string,src/web/systemStrings.json,$.list.pageOf,System UI string list.pageOf,list.pageOf,Page {page} of {total},,,,,
UFM-0187,all,list view,,,system string,src/web/systemStrings.json,$.list.previous,System UI string list.previous,list.previous,Previous,,,,,
UFM-0188,all,list view,,,system string,src/web/systemStrings.json,$.list.recordsCountMany,System UI string list.recordsCountMany,list.recordsCountMany,{count} records,,,,,
UFM-0189,all,list view,,,system string,src/web/systemStrings.json,$.list.recordsCountOne,System UI string list.recordsCountOne,list.recordsCountOne,{count} record,,,,,
UFM-0190,all,list view,,,system string,src/web/systemStrings.json,$.list.recordsLoadedOfTotal,System UI string list.recordsLoadedOfTotal,list.recordsLoadedOfTotal,{loaded} / {total} records,,,,,
UFM-0191,all,list view,,,system string,src/web/systemStrings.json,$.list.search,System UI string list.search,list.search,Search,,,,D032,2
UFM-0192,all,list view,,,system string,src/web/systemStrings.json,$.list.searchByDate,System UI string list.searchByDate,list.searchByDate,Search,,,,D032,2
UFM-0193,all,list view,,,system string,src/web/systemStrings.json,$.list.searchByText,System UI string list.searchByText,list.searchByText,🔍,,,,,
UFM-0194,all,list view,,,system string,src/web/systemStrings.json,$.list.searchDateLabel,System UI string list.searchDateLabel,list.searchDateLabel,Filter by date,,,,,
UFM-0195,all,list view,,,system string,src/web/systemStrings.json,$.list.searchPlaceholder,System UI string list.searchPlaceholder,list.searchPlaceholder,Search records,,,,,
UFM-0196,all,list view,,,system string,src/web/systemStrings.json,$.list.searchToSeeResults,System UI string list.searchToSeeResults,list.searchToSeeResults,Search to see records.,,,,,
UFM-0197,all,list view,,,system string,src/web/systemStrings.json,$.list.sortBy,System UI string list.sortBy,list.sortBy,Sort by,,,,,
UFM-0198,all,list view,,,system string,src/web/systemStrings.json,$.list.title,System UI string list.title,list.title,Records,,,,,
UFM-0199,all,list view,,,system string,src/web/systemStrings.json,$.list.view.cards,System UI string list.view.cards,list.view.cards,List,,,,,
UFM-0200,all,list view,,,system string,src/web/systemStrings.json,$.list.view.table,System UI string list.view.table,list.view.table,Table,,,,,
UFM-0201,all,list view,,,system string,src/web/systemStrings.json,$.list.viewToggle,System UI string list.viewToggle,list.viewToggle,View,,,,D012,12
UFM-0202,all,list view,,,web app code,src/web/react/components/ListView.tsx,line 1049,nested property message,src/web/react/components/ListView.tsx:1049:58,Failed to load filtered records.,,,Extracted from web app UI code; review if this surface is still active.,,
